"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"71",11,27,4.4209334,4.4662,0.114386526085634,0,0.999946092082865,1,3.045325,3.794796,0.5,0.0952380952380952,0.666666666666667,0.1875,0.749471
"72",11,43,4.4209334,4.4662,0.114386526085634,0,0.999946092082865,1,3.045325,3.955893,0.5,0.0952380952380952,0.666666666666667,0.4375,0.910568
"73",12,13,4.36416,4.3628256,0,0.025758185844896,0.502828003159459,1,3.750731,2.827932,0.333333333333333,0.375,0.5,0.142857142857143,-0.922799
"74",12,14,4.36416,4.3589142,0,0.0176261780281145,4.07324203730346e-05,0.000244394522238207,3.750731,2.9825342,0.333333333333333,0.375,0.5,0.19047619047619,-0.768196800000001
"75",12,8,4.36416,4.320856,0,0.12014713557076,0.000511307818224831,0.00306784690934899,3.750731,3.632167,0.333333333333333,0.375,0.166666666666667,0.571428571428571,-0.118564
"76",12,4,4.36416,4.3474298,0,0.0285063515155355,9.12038380901636e-13,5.47223028540982e-12,3.750731,2.8268545,0.333333333333333,0.375,0.166666666666667,0.428571428571429,-0.9238765
"77",12,28,4.36416,4.36416,0,0,1,1,3.750731,4.364158,0.333333333333333,0.375,0.5,0.476190476190476,0.613427
"78",12,44,4.36416,4.3626856,0,0.00725944377199711,0.0222044902376714,0.133226941426029,3.750731,3.056182,0.333333333333333,0.375,0.5,0.761904761904762,-0.694549
"79",13,12,4.3628256,4.36416,0.025758185844896,0,0.502828003159459,1,2.827932,3.750731,0.5,0.142857142857143,0.333333333333333,0.375,0.922799
"80",13,15,4.3628256,4.2872628,0.025758185844896,0.129464694926782,2.1943634774517e-11,1.31661808647102e-10,2.827932,3.623778,0.5,0.142857142857143,0.666666666666667,0.0625,0.795846
"81",13,9,4.3628256,4.2613211,0.025758185844896,0.190711612412246,0.00226673929325196,0.0136004357595118,2.827932,3.709004,0.5,0.142857142857143,0.333333333333333,0.25,0.881072000000001
"82",13,5,4.3628256,4.2644448,0.025758185844896,0.103812080421181,1.02854756871403e-31,6.17128541228418e-31,2.827932,3.036935,0.5,0.142857142857143,0.333333333333333,0.125,0.209003
"83",13,29,4.3628256,4.36416,0.025758185844896,0,0.502828003159459,1,2.827932,2.3884519,0.5,0.142857142857143,0.666666666666667,0.25,-0.439480099999999
"84",13,45,4.3628256,4.3887312,0.025758185844896,0.0569447621287417,0.999378880128686,1,2.827932,2.119342,0.5,0.142857142857143,0.666666666666667,0.5,-0.70859
"85",14,15,4.3589142,4.2872628,0.0176261780281145,0.129464694926782,1.21591679786036e-08,7.29550078716214e-08,2.9825342,3.623778,0.5,0.19047619047619,0.666666666666667,0.0625,0.6412438
"86",14,12,4.3589142,4.36416,0.0176261780281145,0,0.999960096266702,1,2.9825342,3.750731,0.5,0.19047619047619,0.333333333333333,0.375,0.768196800000001
"87",14,10,4.3589142,4.4333634,0.0176261780281145,0.06044721913748,1,1,2.9825342,1.6940725,0.5,0.19047619047619,0.333333333333333,0.3125,-1.2884617
"88",14,6,4.3589142,4.3273,0.0176261780281145,0,9.62371579783306e-33,5.77422947869983e-32,2.9825342,3.856775,0.5,0.19047619047619,0.333333333333333,0.1875,0.874240800000001
"89",14,30,4.3589142,4.36416,0.0176261780281145,0,0.999960096266702,1,2.9825342,3.6300076,0.5,0.19047619047619,0.666666666666667,0.3125,0.6474734
"90",14,46,4.3589142,4.3273,0.0176261780281145,0,9.62371579783306e-33,5.77422947869983e-32,2.9825342,3.325416,0.5,0.19047619047619,0.666666666666667,0.5625,0.342881800000001
"91",15,14,4.2872628,4.3589142,0.129464694926782,0.0176261780281145,0.999999988021627,1,3.623778,2.9825342,0.666666666666667,0.0625,0.5,0.19047619047619,-0.6412438
"92",15,13,4.2872628,4.3628256,0.129464694926782,0.025758185844896,0.999999999978449,1,3.623778,2.827932,0.666666666666667,0.0625,0.5,0.142857142857143,-0.795846
"93",15,11,4.2872628,4.4209334,0.129464694926782,0.114386526085634,1,1,3.623778,3.045325,0.666666666666667,0.0625,0.5,0.0952380952380952,-0.578453
"94",15,7,4.2872628,4.2762426,0.129464694926782,0.108959728512952,0.0995605228157853,0.597363136894712,3.623778,3.475005,0.666666666666667,0.0625,0.5,0.0476190476190476,-0.148772999999999
"95",15,31,4.2872628,4.4580368,0.129464694926782,0.0278222186800913,1,1,3.623778,2.963613,0.666666666666667,0.0625,0.833333333333333,0.142857142857143,-0.660165
"96",15,47,4.2872628,4.456477,0.129464694926782,0.0356184603567,1,1,3.623778,2.44683,0.666666666666667,0.0625,0.833333333333333,0.285714285714286,-1.176948
"97",16,17,4.2185163,4.3019485,0.211172860379641,0.165501878108145,0.999540956006927,1,3.5430434,3.132033,0.166666666666667,0.714285714285714,0.333333333333333,0.4375,-0.4110104
"98",16,18,4.2185163,4.4214947,0.211172860379641,0.0776984048099449,1,1,3.5430434,3.3195455,0.166666666666667,0.714285714285714,0.333333333333333,0.5,-0.2234979
"99",16,20,4.2185163,4.36416,0.211172860379641,0,0.999999949534195,1,3.5430434,3.0709579,0.166666666666667,0.714285714285714,0.333333333333333,0.5625,-0.4720855
"100",16,24,4.2185163,4.36416,0.211172860379641,0,0.999999949534195,1,3.5430434,3.30186651,0.166666666666667,0.714285714285714,0.333333333333333,0.625,-0.24117689
"101",16,0,4.2185163,4.113497,0.211172860379641,0.19583143401529,3.23840570013879e-05,0.000194304342008327,3.5430434,3.871028,0.166666666666667,0.714285714285714,0,0.5,0.3279846
"102",16,48,4.2185163,4.2718429,0.211172860379641,0.179788306915734,0.971355960042279,1,3.5430434,2.4068698,0.166666666666667,0.714285714285714,0.333333333333333,0.9375,-1.1361736
"103",17,16,4.3019485,4.2185163,0.165501878108145,0.211172860379641,0.000463243168430702,0.00277945901058421,3.132033,3.5430434,0.333333333333333,0.4375,0.166666666666667,0.714285714285714,0.4110104
"104",17,19,4.3019485,4.2566273,0.165501878108145,0.1571182373012,0.0209599391759866,0.12575963505592,3.132033,3.716632,0.333333333333333,0.4375,0.5,0.238095238095238,0.584599
"105",17,21,4.3019485,4.3564914,0.165501878108145,0.0694380898735911,0.587669171191184,1,3.132033,2.7316409,0.333333333333333,0.4375,0.5,0.285714285714286,-0.4003921
"106",17,25,4.3019485,4.4570164,0.165501878108145,0.029349101048646,0.999999999999639,1,3.132033,2.7492544,0.333333333333333,0.4375,0.5,0.380952380952381,-0.3827786
"107",17,1,4.3019485,4.1878775,0.165501878108145,0.116216668351738,1.243139574533e-07,7.45883744719799e-07,3.132033,2.334353,0.333333333333333,0.4375,0.166666666666667,0.142857142857143,-0.79768
"108",17,49,4.3019485,4.3168692,0.165501878108145,0.175287390568411,0.707345805391384,1,3.132033,3.1581871,0.333333333333333,0.4375,0.5,0.80952380952381,0.0261540999999998
"109",18,19,4.4214947,4.2566273,0.0776984048099449,0.1571182373012,1.59745794116457e-13,9.58474764698744e-13,3.3195455,3.716632,0.333333333333333,0.5,0.5,0.238095238095238,0.3970865
"110",18,16,4.4214947,4.2185163,0.0776984048099449,0.211172860379641,4.44280385238607e-18,2.66568231143164e-17,3.3195455,3.5430434,0.333333333333333,0.5,0.166666666666667,0.714285714285714,0.2234979
"111",18,22,4.4214947,4.3476854,0.0776984048099449,0.0277259676779146,1.85702798642635e-21,1.11421679185581e-20,3.3195455,3.31588,0.333333333333333,0.5,0.5,0.333333333333333,-0.00366549999999943
"112",18,26,4.4214947,4.4259449,0.0776984048099449,0.0768670997450938,0.729550099485176,1,3.3195455,4.150889,0.333333333333333,0.5,0.5,0.428571428571429,0.8313435
"113",18,2,4.4214947,4.250422,0.0776984048099449,0.117114374709667,1.91721119397173e-26,1.15032671638304e-25,3.3195455,3.2412801,0.333333333333333,0.5,0.166666666666667,0.285714285714286,-0.0782653999999994
"114",18,50,4.4214947,4.4228513,0.0776984048099449,0.0677772289262343,0.289164628244469,1,3.3195455,2.173458,0.333333333333333,0.5,0.5,0.857142857142857,-1.1460875
"115",19,18,4.2566273,4.4214947,0.1571182373012,0.0776984048099449,0.999999999999843,1,3.716632,3.3195455,0.5,0.238095238095238,0.333333333333333,0.5,-0.3970865
"116",19,17,4.2566273,4.3019485,0.1571182373012,0.165501878108145,0.97917770931456,1,3.716632,3.132033,0.5,0.238095238095238,0.333333333333333,0.4375,-0.584599
"117",19,23,4.2566273,4.3048933,0.1571182373012,0.138083714939251,0.97918897241265,1,3.716632,2.1439975,0.5,0.238095238095238,0.666666666666667,0.125,-1.5726345
"118",19,27,4.2566273,4.4662,0.1571182373012,0,1,1,3.716632,3.794796,0.5,0.238095238095238,0.666666666666667,0.1875,0.0781639999999997
"119",19,3,4.2566273,4.1833079,0.1571182373012,0.116569607845798,0.000181795388286872,0.00109077232972123,3.716632,4.128676,0.5,0.238095238095238,0.333333333333333,0.0625,0.412043999999999
"120",19,51,4.2566273,4.4628248,0.1571182373012,0.033752,1,1,3.716632,1.27219011,0.5,0.238095238095238,0.666666666666667,0.625,-2.44444189
"121",20,21,4.36416,4.3564914,0,0.0694380898735911,0.600709098765881,1,3.0709579,2.7316409,0.333333333333333,0.5625,0.5,0.285714285714286,-0.339317
"122",20,22,4.36416,4.3476854,0,0.0277259676779146,2.41251776050698e-15,1.44751065630419e-14,3.0709579,3.31588,0.333333333333333,0.5625,0.5,0.333333333333333,0.244922100000001
"123",20,16,4.36416,4.2185163,0,0.211172860379641,5.12934202414781e-08,3.07760521448869e-07,3.0709579,3.5430434,0.333333333333333,0.5625,0.166666666666667,0.714285714285714,0.4720855
"124",20,28,4.36416,4.36416,0,0,1,1,3.0709579,4.364158,0.333333333333333,0.5625,0.5,0.476190476190476,1.2932001
"125",20,4,4.36416,4.3474298,0,0.0285063515155355,9.12038380901636e-13,5.47223028540982e-12,3.0709579,2.8268545,0.333333333333333,0.5625,0.166666666666667,0.428571428571429,-0.2441034
"126",20,52,4.36416,4.3626856,0,0.00725944377199711,0.0222044902376714,0.133226941426029,3.0709579,2.751353,0.333333333333333,0.5625,0.5,0.904761904761905,-0.3196049
"127",21,20,4.3564914,4.36416,0.0694380898735911,0,0.401243478613787,1,2.7316409,3.0709579,0.5,0.285714285714286,0.333333333333333,0.5625,0.339317
"128",21,23,4.3564914,4.3048933,0.0694380898735911,0.138083714939251,9.6028468293817e-05,0.000576170809762902,2.7316409,2.1439975,0.5,0.285714285714286,0.666666666666667,0.125,-0.5876434
"129",21,17,4.3564914,4.3019485,0.0694380898735911,0.165501878108145,0.41334575713555,1,2.7316409,3.132033,0.5,0.285714285714286,0.333333333333333,0.4375,0.4003921
"130",21,29,4.3564914,4.36416,0.0694380898735911,0,0.401243478613787,1,2.7316409,2.3884519,0.5,0.285714285714286,0.666666666666667,0.25,-0.343189
"131",21,5,4.3564914,4.2644448,0.0694380898735911,0.103812080421181,1.53343869310289e-24,9.20063215861735e-24,2.7316409,3.036935,0.5,0.285714285714286,0.333333333333333,0.125,0.3052941
"132",21,53,4.3564914,4.3685166,0.0694380898735911,0.0622108270842386,0.00175510987657425,0.0105306592594455,2.7316409,1.1644136,0.5,0.285714285714286,0.666666666666667,0.6875,-1.5672273
"133",22,23,4.3476854,4.3048933,0.0277259676779146,0.138083714939251,0.0230911347165711,0.138546808299427,3.31588,2.1439975,0.5,0.333333333333333,0.666666666666667,0.125,-1.1718825
"134",22,20,4.3476854,4.36416,0.0277259676779146,0,0.999999999999998,1,3.31588,3.0709579,0.5,0.333333333333333,0.333333333333333,0.5625,-0.244922100000001
"135",22,18,4.3476854,4.4214947,0.0277259676779146,0.0776984048099449,1,1,3.31588,3.3195455,0.5,0.333333333333333,0.333333333333333,0.5,0.00366549999999943
"136",22,30,4.3476854,4.36416,0.0277259676779146,0,0.999999999999998,1,3.31588,3.6300076,0.5,0.333333333333333,0.666666666666667,0.3125,0.3141276
"137",22,6,4.3476854,4.3273,0.0277259676779146,0,3.0918200740916e-15,1.85509204445496e-14,3.31588,3.856775,0.5,0.333333333333333,0.333333333333333,0.1875,0.540895
"138",22,54,4.3476854,4.3273,0.0277259676779146,0,3.0918200740916e-15,1.85509204445496e-14,3.31588,2.16716182,0.5,0.333333333333333,0.666666666666667,0.75,-1.14871818
"139",23,22,4.3048933,4.3476854,0.138083714939251,0.0277259676779146,0.977048970752335,1,2.1439975,3.31588,0.666666666666667,0.125,0.5,0.333333333333333,1.1718825
"140",23,21,4.3048933,4.3564914,0.138083714939251,0.0694380898735911,0.999904950917487,1,2.1439975,2.7316409,0.666666666666667,0.125,0.5,0.285714285714286,0.5876434
"141",23,19,4.3048933,4.2566273,0.138083714939251,0.1571182373012,0.0209425949832903,0.125655569899742,2.1439975,3.716632,0.666666666666667,0.125,0.5,0.238095238095238,1.5726345
"142",23,31,4.3048933,4.4580368,0.138083714939251,0.0278222186800913,1,1,2.1439975,2.963613,0.666666666666667,0.125,0.833333333333333,0.142857142857143,0.8196155
"143",23,7,4.3048933,4.2762426,0.138083714939251,0.108959728512952,0.0158326854637765,0.0949961127826592,2.1439975,3.475005,0.666666666666667,0.125,0.5,0.0476190476190476,1.3310075
"144",23,55,4.3048933,4.345357,0.138083714939251,0.0469478762226596,0.840988065997065,1,2.1439975,3.547093,0.666666666666667,0.125,0.833333333333333,0.428571428571429,1.4030955
"145",24,25,4.36416,4.4570164,0,0.029349101048646,1,1,3.30186651,2.7492544,0.333333333333333,0.625,0.5,0.380952380952381,-0.55261211
"146",24,26,4.36416,4.4259449,0,0.0768670997450938,1,1,3.30186651,4.150889,0.333333333333333,0.625,0.5,0.428571428571429,0.849022489999999
"147",24,28,4.36416,4.36416,0,0,1,1,3.30186651,4.364158,0.333333333333333,0.625,0.5,0.476190476190476,1.06229149
"148",24,16,4.36416,4.2185163,0,0.211172860379641,5.12934202414781e-08,3.07760521448869e-07,3.30186651,3.5430434,0.333333333333333,0.625,0.166666666666667,0.714285714285714,0.24117689
"149",24,8,4.36416,4.320856,0,0.12014713557076,0.000511307818224831,0.00306784690934899,3.30186651,3.632167,0.333333333333333,0.625,0.166666666666667,0.571428571428571,0.33030049
"150",24,56,4.36416,4.4131392,0,0.0512359912892678,0.999999999999999,1,3.30186651,3.07183,0.333333333333333,0.625,0.5,0.952380952380952,-0.23003651
"151",25,24,4.4570164,4.36416,0.029349101048646,0,2.62876147512458e-38,1.57725688507475e-37,2.7492544,3.30186651,0.5,0.380952380952381,0.333333333333333,0.625,0.55261211
"152",25,27,4.4570164,4.4662,0.029349101048646,0,0.998913777641469,1,2.7492544,3.794796,0.5,0.380952380952381,0.666666666666667,0.1875,1.0455416
"153",25,29,4.4570164,4.36416,0.029349101048646,0,2.62876147512458e-38,1.57725688507475e-37,2.7492544,2.3884519,0.5,0.380952380952381,0.666666666666667,0.25,-0.3608025
"154",25,17,4.4570164,4.3019485,0.029349101048646,0.165501878108145,3.69538859131437e-13,2.21723315478862e-12,2.7492544,3.132033,0.5,0.380952380952381,0.333333333333333,0.4375,0.3827786
"155",25,9,4.4570164,4.2613211,0.029349101048646,0.190711612412246,3.79914465479012e-22,2.27948679287407e-21,2.7492544,3.709004,0.5,0.380952380952381,0.333333333333333,0.25,0.9597496
