"","genotype_a","genotype_b","avg_fitness_a","avg_fitness_b","fitness_sd_a","fitness_sd_b","raw_p","adj_p","starting_fitness_a","starting_fitness_b","x_a","y_a","x_b","y_b","fitness_diff"
"202",33,41,5.34042,5.34042,0,0,1,1,2.99982,3.862136,0.333333333333333,0.6875,0.5,0.666666666666667,0.862316
"203",33,49,5.34042,5.34042,0,0,1,1,2.99982,3.117832,0.333333333333333,0.6875,0.5,0.80952380952381,0.118012
"204",33,1,5.34042,5.34042,0,0,1,1,2.99982,2.2768577,0.333333333333333,0.6875,0.166666666666667,0.142857142857143,-0.7229623
"205",34,35,5.34042,5.34042,0,0,1,1,4.360092,3.74199,0.333333333333333,0.75,0.5,0.523809523809524,-0.618101999999999
"206",34,32,5.34042,5.34042,0,0,1,1,4.360092,3.617922,0.333333333333333,0.75,0.166666666666667,0.857142857142857,-0.74217
"207",34,38,5.34042,5.34042,0,0,1,1,4.360092,3.642131,0.333333333333333,0.75,0.5,0.619047619047619,-0.717961
"208",34,42,5.34042,5.34042,0,0,1,1,4.360092,5.222408,0.333333333333333,0.75,0.5,0.714285714285714,0.862316
"209",34,50,5.34042,5.34042,0,0,1,1,4.360092,4.478104,0.333333333333333,0.75,0.5,0.857142857142857,0.118012
"210",34,2,5.34042,5.34042,0,0,1,1,4.360092,3.6371297,0.333333333333333,0.75,0.166666666666667,0.285714285714286,-0.722962299999999
"211",35,34,5.34042,5.34042,0,0,1,1,3.74199,4.360092,0.5,0.523809523809524,0.333333333333333,0.75,0.618101999999999
"212",35,33,5.34042,5.34042,0,0,1,1,3.74199,2.99982,0.5,0.523809523809524,0.333333333333333,0.6875,-0.74217
"213",35,39,5.34042,5.34042,0,0,1,1,3.74199,3.024029,0.5,0.523809523809524,0.666666666666667,0.375,-0.717961
"214",35,43,5.34042,5.34042,0,0,1,1,3.74199,4.604306,0.5,0.523809523809524,0.666666666666667,0.4375,0.862316
"215",35,51,5.34042,5.34042,0,0,1,1,3.74199,3.860002,0.5,0.523809523809524,0.666666666666667,0.625,0.118012
"216",35,3,5.34042,5.34042,0,0,1,1,3.74199,3.0190277,0.5,0.523809523809524,0.333333333333333,0.0625,-0.7229623
"217",36,37,5.34042,5.34042,0,0,1,1,2.899961,2.281859,0.333333333333333,0.8125,0.5,0.571428571428571,-0.618102
"218",36,38,5.34042,5.34042,0,0,1,1,2.899961,3.642131,0.333333333333333,0.8125,0.5,0.619047619047619,0.74217
"219",36,32,5.34042,5.34042,0,0,1,1,2.899961,3.617922,0.333333333333333,0.8125,0.166666666666667,0.857142857142857,0.717961
"220",36,44,5.34042,5.34042,0,0,1,1,2.899961,3.762277,0.333333333333333,0.8125,0.5,0.761904761904762,0.862316
"221",36,52,5.34042,5.34042,0,0,1,1,2.899961,3.017973,0.333333333333333,0.8125,0.5,0.904761904761905,0.118012
"222",36,4,5.34042,5.34042,0,0,1,1,2.899961,2.1769987,0.333333333333333,0.8125,0.166666666666667,0.428571428571429,-0.7229623
"223",37,36,5.34042,5.34042,0,0,1,1,2.281859,2.899961,0.5,0.571428571428571,0.333333333333333,0.8125,0.618102
"224",37,39,5.34042,5.34042,0,0,1,1,2.281859,3.024029,0.5,0.571428571428571,0.666666666666667,0.375,0.74217
"225",37,33,5.34042,5.34042,0,0,1,1,2.281859,2.99982,0.5,0.571428571428571,0.333333333333333,0.6875,0.717961
"226",37,45,5.34042,5.34042,0,0,1,1,2.281859,3.144175,0.5,0.571428571428571,0.666666666666667,0.5,0.862316
"227",37,53,5.34042,5.34042,0,0,1,1,2.281859,2.399871,0.5,0.571428571428571,0.666666666666667,0.6875,0.118012
"228",37,5,5.34042,5.34042,0,0,1,1,2.281859,1.5588967,0.5,0.571428571428571,0.333333333333333,0.125,-0.7229623
"229",38,39,5.34042,5.34042,0,0,1,1,3.642131,3.024029,0.5,0.619047619047619,0.666666666666667,0.375,-0.618102
"230",38,36,5.34042,5.34042,0,0,1,1,3.642131,2.899961,0.5,0.619047619047619,0.333333333333333,0.8125,-0.74217
"231",38,34,5.34042,5.34042,0,0,1,1,3.642131,4.360092,0.5,0.619047619047619,0.333333333333333,0.75,0.717961
"232",38,46,5.34042,5.34042,0,0,1,1,3.642131,4.504447,0.5,0.619047619047619,0.666666666666667,0.5625,0.862316
"233",38,54,5.34042,5.34042,0,0,1,1,3.642131,3.760143,0.5,0.619047619047619,0.666666666666667,0.75,0.118012
"234",38,6,5.34042,5.34042,0,0,1,1,3.642131,2.9191687,0.5,0.619047619047619,0.333333333333333,0.1875,-0.7229623
"235",39,38,5.34042,5.34042,0,0,1,1,3.024029,3.642131,0.666666666666667,0.375,0.5,0.619047619047619,0.618102
"236",39,37,5.34042,5.34042,0,0,1,1,3.024029,2.281859,0.666666666666667,0.375,0.5,0.571428571428571,-0.74217
"237",39,35,5.34042,5.34042,0,0,1,1,3.024029,3.74199,0.666666666666667,0.375,0.5,0.523809523809524,0.717961
"238",39,47,5.34042,5.34042,0,0,1,1,3.024029,3.886345,0.666666666666667,0.375,0.833333333333333,0.285714285714286,0.862316
"239",39,55,5.34042,5.34042,0,0,1,1,3.024029,3.142041,0.666666666666667,0.375,0.833333333333333,0.428571428571429,0.118012
"240",39,7,5.34042,5.34042,0,0,1,1,3.024029,2.3010667,0.666666666666667,0.375,0.5,0.0476190476190476,-0.7229623
"241",40,41,5.34042,5.34042,0,0,1,1,4.480238,3.862136,0.333333333333333,0.875,0.5,0.666666666666667,-0.618102
"242",40,42,5.34042,5.34042,0,0,1,1,4.480238,5.222408,0.333333333333333,0.875,0.5,0.714285714285714,0.74217
"243",40,44,5.34042,5.34042,0,0,1,1,4.480238,3.762277,0.333333333333333,0.875,0.5,0.761904761904762,-0.717961
"244",40,32,5.34042,5.34042,0,0,1,1,4.480238,3.617922,0.333333333333333,0.875,0.166666666666667,0.857142857142857,-0.862316
"245",40,56,5.34042,5.34042,0,0,1,1,4.480238,4.59825,0.333333333333333,0.875,0.5,0.952380952380952,0.118012
"246",40,8,5.34042,5.34042,0,0,1,1,4.480238,3.7572757,0.333333333333333,0.875,0.166666666666667,0.571428571428571,-0.7229623
"247",41,40,5.34042,5.34042,0,0,1,1,3.862136,4.480238,0.5,0.666666666666667,0.333333333333333,0.875,0.618102
"248",41,43,5.34042,5.34042,0,0,1,1,3.862136,4.604306,0.5,0.666666666666667,0.666666666666667,0.4375,0.74217
"249",41,45,5.34042,5.34042,0,0,1,1,3.862136,3.144175,0.5,0.666666666666667,0.666666666666667,0.5,-0.717961
"250",41,33,5.34042,5.34042,0,0,1,1,3.862136,2.99982,0.5,0.666666666666667,0.333333333333333,0.6875,-0.862316
"251",41,57,5.34042,5.34042,0,0,1,1,3.862136,3.980148,0.5,0.666666666666667,0.666666666666667,0.8125,0.118012
"252",41,9,5.34042,5.34042,0,0,1,1,3.862136,3.1391737,0.5,0.666666666666667,0.333333333333333,0.25,-0.7229623
"253",42,43,5.34042,5.34042,0,0,1,1,5.222408,4.604306,0.5,0.714285714285714,0.666666666666667,0.4375,-0.618101999999999
"254",42,40,5.34042,5.34042,0,0,1,1,5.222408,4.480238,0.5,0.714285714285714,0.333333333333333,0.875,-0.74217
"255",42,46,5.34042,5.34042,0,0,1,1,5.222408,4.504447,0.5,0.714285714285714,0.666666666666667,0.5625,-0.717961
"256",42,34,5.34042,5.34042,0,0,1,1,5.222408,4.360092,0.5,0.714285714285714,0.333333333333333,0.75,-0.862316
"257",42,58,5.34042,5.34042,0,0,1,1,5.222408,5.34042,0.5,0.714285714285714,0.666666666666667,0.875,0.118012
"258",42,10,5.34042,5.34042,0,0,1,1,5.222408,4.4994457,0.5,0.714285714285714,0.333333333333333,0.3125,-0.7229623
"259",43,42,5.34042,5.34042,0,0,1,1,4.604306,5.222408,0.666666666666667,0.4375,0.5,0.714285714285714,0.618101999999999
"260",43,41,5.34042,5.34042,0,0,1,1,4.604306,3.862136,0.666666666666667,0.4375,0.5,0.666666666666667,-0.74217
"261",43,47,5.34042,5.34042,0,0,1,1,4.604306,3.886345,0.666666666666667,0.4375,0.833333333333333,0.285714285714286,-0.717961
"262",43,35,5.34042,5.34042,0,0,1,1,4.604306,3.74199,0.666666666666667,0.4375,0.5,0.523809523809524,-0.862316
"263",43,59,5.34042,5.34042,0,0,1,1,4.604306,4.722318,0.666666666666667,0.4375,0.833333333333333,0.571428571428571,0.118011999999999
"264",43,11,5.34042,5.34042,0,0,1,1,4.604306,3.8813437,0.666666666666667,0.4375,0.5,0.0952380952380952,-0.7229623
"265",44,45,5.34042,5.34042,0,0,1,1,3.762277,3.144175,0.5,0.761904761904762,0.666666666666667,0.5,-0.618102
"266",44,46,5.34042,5.34042,0,0,1,1,3.762277,4.504447,0.5,0.761904761904762,0.666666666666667,0.5625,0.74217
"267",44,40,5.34042,5.34042,0,0,1,1,3.762277,4.480238,0.5,0.761904761904762,0.333333333333333,0.875,0.717961
"268",44,36,5.34042,5.34042,0,0,1,1,3.762277,2.899961,0.5,0.761904761904762,0.333333333333333,0.8125,-0.862316
"269",44,60,5.34042,5.34042,0,0,1,1,3.762277,3.880289,0.5,0.761904761904762,0.666666666666667,0.9375,0.118012
"270",44,12,5.34042,5.34042,0,0,1,1,3.762277,3.0393147,0.5,0.761904761904762,0.333333333333333,0.375,-0.7229623
"271",45,44,5.34042,5.34042,0,0,1,1,3.144175,3.762277,0.666666666666667,0.5,0.5,0.761904761904762,0.618102
"272",45,47,5.34042,5.34042,0,0,1,1,3.144175,3.886345,0.666666666666667,0.5,0.833333333333333,0.285714285714286,0.74217
"273",45,41,5.34042,5.34042,0,0,1,1,3.144175,3.862136,0.666666666666667,0.5,0.5,0.666666666666667,0.717961
"274",45,37,5.34042,5.34042,0,0,1,1,3.144175,2.281859,0.666666666666667,0.5,0.5,0.571428571428571,-0.862316
"275",45,61,5.34042,5.34042,0,0,1,1,3.144175,3.262187,0.666666666666667,0.5,0.833333333333333,0.714285714285714,0.118012
"276",45,13,5.34042,5.34042,0,0,1,1,3.144175,2.4212127,0.666666666666667,0.5,0.5,0.142857142857143,-0.7229623
"277",46,47,5.34042,5.34042,0,0,1,1,4.504447,3.886345,0.666666666666667,0.5625,0.833333333333333,0.285714285714286,-0.618102
"278",46,44,5.34042,5.34042,0,0,1,1,4.504447,3.762277,0.666666666666667,0.5625,0.5,0.761904761904762,-0.74217
"279",46,42,5.34042,5.34042,0,0,1,1,4.504447,5.222408,0.666666666666667,0.5625,0.5,0.714285714285714,0.717961
"280",46,38,5.34042,5.34042,0,0,1,1,4.504447,3.642131,0.666666666666667,0.5625,0.5,0.619047619047619,-0.862316
"281",46,62,5.34042,5.34042,0,0,1,1,4.504447,4.622459,0.666666666666667,0.5625,0.833333333333333,0.857142857142857,0.118011999999999
"282",46,14,5.34042,5.34042,0,0,1,1,4.504447,3.7814847,0.666666666666667,0.5625,0.5,0.19047619047619,-0.7229623
"283",47,46,5.34042,5.34042,0,0,1,1,3.886345,4.504447,0.833333333333333,0.285714285714286,0.666666666666667,0.5625,0.618102
"284",47,45,5.34042,5.34042,0,0,1,1,3.886345,3.144175,0.833333333333333,0.285714285714286,0.666666666666667,0.5,-0.74217
"285",47,43,5.34042,5.34042,0,0,1,1,3.886345,4.604306,0.833333333333333,0.285714285714286,0.666666666666667,0.4375,0.717961
"286",47,39,5.34042,5.34042,0,0,1,1,3.886345,3.024029,0.833333333333333,0.285714285714286,0.666666666666667,0.375,-0.862316
"287",47,63,5.34042,5.34042,0,0,1,1,3.886345,4.004357,0.833333333333333,0.285714285714286,1,0.5,0.118012000000001
"288",47,15,5.34042,5.34042,0,0,1,1,3.886345,3.1633827,0.833333333333333,0.285714285714286,0.666666666666667,0.0625,-0.7229623
"289",48,49,5.34042,5.34042,0,0,1,1,3.735934,3.117832,0.333333333333333,0.9375,0.5,0.80952380952381,-0.618102
"290",48,50,5.34042,5.34042,0,0,1,1,3.735934,4.478104,0.333333333333333,0.9375,0.5,0.857142857142857,0.74217
"291",48,52,5.34042,5.34042,0,0,1,1,3.735934,3.017973,0.333333333333333,0.9375,0.5,0.904761904761905,-0.717961
"292",48,56,5.34042,5.34042,0,0,1,1,3.735934,4.59825,0.333333333333333,0.9375,0.5,0.952380952380952,0.862316
"293",48,32,5.34042,5.34042,0,0,1,1,3.735934,3.617922,0.333333333333333,0.9375,0.166666666666667,0.857142857142857,-0.118012
"294",48,16,5.34042,5.34042,0,0,1,1,3.735934,3.0129717,0.333333333333333,0.9375,0.166666666666667,0.714285714285714,-0.7229623
"295",49,48,5.34042,5.34042,0,0,1,1,3.117832,3.735934,0.5,0.80952380952381,0.333333333333333,0.9375,0.618102
"296",49,51,5.34042,5.34042,0,0,1,1,3.117832,3.860002,0.5,0.80952380952381,0.666666666666667,0.625,0.74217
"297",49,53,5.34042,5.34042,0,0,1,1,3.117832,2.399871,0.5,0.80952380952381,0.666666666666667,0.6875,-0.717961
"298",49,57,5.34042,5.34042,0,0,1,1,3.117832,3.980148,0.5,0.80952380952381,0.666666666666667,0.8125,0.862316
"299",49,33,5.34042,5.34042,0,0,1,1,3.117832,2.99982,0.5,0.80952380952381,0.333333333333333,0.6875,-0.118012
"300",49,17,5.34042,5.34042,0,0,1,1,3.117832,2.3948697,0.5,0.80952380952381,0.333333333333333,0.4375,-0.7229623
"301",50,51,5.34042,5.34042,0,0,1,1,4.478104,3.860002,0.5,0.857142857142857,0.666666666666667,0.625,-0.618102
"302",50,48,5.34042,5.34042,0,0,1,1,4.478104,3.735934,0.5,0.857142857142857,0.333333333333333,0.9375,-0.74217
"303",50,54,5.34042,5.34042,0,0,1,1,4.478104,3.760143,0.5,0.857142857142857,0.666666666666667,0.75,-0.717961
"304",50,58,5.34042,5.34042,0,0,1,1,4.478104,5.34042,0.5,0.857142857142857,0.666666666666667,0.875,0.862316
"305",50,34,5.34042,5.34042,0,0,1,1,4.478104,4.360092,0.5,0.857142857142857,0.333333333333333,0.75,-0.118012
"306",50,18,5.34042,5.34042,0,0,1,1,4.478104,3.7551417,0.5,0.857142857142857,0.333333333333333,0.5,-0.722962299999999
"307",51,50,5.34042,5.34042,0,0,1,1,3.860002,4.478104,0.666666666666667,0.625,0.5,0.857142857142857,0.618102
"308",51,49,5.34042,5.34042,0,0,1,1,3.860002,3.117832,0.666666666666667,0.625,0.5,0.80952380952381,-0.74217
"309",51,55,5.34042,5.34042,0,0,1,1,3.860002,3.142041,0.666666666666667,0.625,0.833333333333333,0.428571428571429,-0.717961
"310",51,59,5.34042,5.34042,0,0,1,1,3.860002,4.722318,0.666666666666667,0.625,0.833333333333333,0.571428571428571,0.862315999999999
"311",51,35,5.34042,5.34042,0,0,1,1,3.860002,3.74199,0.666666666666667,0.625,0.5,0.523809523809524,-0.118012
"312",51,19,5.34042,5.34042,0,0,1,1,3.860002,3.1370397,0.666666666666667,0.625,0.5,0.238095238095238,-0.7229623
"313",52,53,5.34042,5.34042,0,0,1,1,3.017973,2.399871,0.5,0.904761904761905,0.666666666666667,0.6875,-0.618102
"314",52,54,5.34042,5.34042,0,0,1,1,3.017973,3.760143,0.5,0.904761904761905,0.666666666666667,0.75,0.74217
"315",52,48,5.34042,5.34042,0,0,1,1,3.017973,3.735934,0.5,0.904761904761905,0.333333333333333,0.9375,0.717961
"316",52,60,5.34042,5.34042,0,0,1,1,3.017973,3.880289,0.5,0.904761904761905,0.666666666666667,0.9375,0.862316
"317",52,36,5.34042,5.34042,0,0,1,1,3.017973,2.899961,0.5,0.904761904761905,0.333333333333333,0.8125,-0.118012
"318",52,20,5.34042,5.34042,0,0,1,1,3.017973,2.2950107,0.5,0.904761904761905,0.333333333333333,0.5625,-0.7229623
"319",53,52,5.34042,5.34042,0,0,1,1,2.399871,3.017973,0.666666666666667,0.6875,0.5,0.904761904761905,0.618102
"320",53,55,5.34042,5.34042,0,0,1,1,2.399871,3.142041,0.666666666666667,0.6875,0.833333333333333,0.428571428571429,0.74217
"321",53,49,5.34042,5.34042,0,0,1,1,2.399871,3.117832,0.666666666666667,0.6875,0.5,0.80952380952381,0.717961
"322",53,61,5.34042,5.34042,0,0,1,1,2.399871,3.262187,0.666666666666667,0.6875,0.833333333333333,0.714285714285714,0.862316
"323",53,37,5.34042,5.34042,0,0,1,1,2.399871,2.281859,0.666666666666667,0.6875,0.5,0.571428571428571,-0.118012
"324",53,21,5.34042,5.34042,0,0,1,1,2.399871,1.6769087,0.666666666666667,0.6875,0.5,0.285714285714286,-0.7229623
"325",54,55,5.34042,5.34042,0,0,1,1,3.760143,3.142041,0.666666666666667,0.75,0.833333333333333,0.428571428571429,-0.618101999999999
"326",54,52,5.34042,5.34042,0,0,1,1,3.760143,3.017973,0.666666666666667,0.75,0.5,0.904761904761905,-0.74217
"327",54,50,5.34042,5.34042,0,0,1,1,3.760143,4.478104,0.666666666666667,0.75,0.5,0.857142857142857,0.717961
"328",54,62,5.34042,5.34042,0,0,1,1,3.760143,4.622459,0.666666666666667,0.75,0.833333333333333,0.857142857142857,0.862315999999999
"329",54,38,5.34042,5.34042,0,0,1,1,3.760143,3.642131,0.666666666666667,0.75,0.5,0.619047619047619,-0.118012
"330",54,22,5.34042,5.34042,0,0,1,1,3.760143,3.0371807,0.666666666666667,0.75,0.5,0.333333333333333,-0.7229623
"331",55,54,5.34042,5.34042,0,0,1,1,3.142041,3.760143,0.833333333333333,0.428571428571429,0.666666666666667,0.75,0.618101999999999
"332",55,53,5.34042,5.34042,0,0,1,1,3.142041,2.399871,0.833333333333333,0.428571428571429,0.666666666666667,0.6875,-0.74217
"333",55,51,5.34042,5.34042,0,0,1,1,3.142041,3.860002,0.833333333333333,0.428571428571429,0.666666666666667,0.625,0.717961
"334",55,63,5.34042,5.34042,0,0,1,1,3.142041,4.004357,0.833333333333333,0.428571428571429,1,0.5,0.862316
"335",55,39,5.34042,5.34042,0,0,1,1,3.142041,3.024029,0.833333333333333,0.428571428571429,0.666666666666667,0.375,-0.118012
"336",55,23,5.34042,5.34042,0,0,1,1,3.142041,2.4190787,0.833333333333333,0.428571428571429,0.666666666666667,0.125,-0.7229623
"337",56,57,5.34042,5.34042,0,0,1,1,4.59825,3.980148,0.5,0.952380952380952,0.666666666666667,0.8125,-0.618102
"338",56,58,5.34042,5.34042,0,0,1,1,4.59825,5.34042,0.5,0.952380952380952,0.666666666666667,0.875,0.74217
"339",56,60,5.34042,5.34042,0,0,1,1,4.59825,3.880289,0.5,0.952380952380952,0.666666666666667,0.9375,-0.717961
"340",56,48,5.34042,5.34042,0,0,1,1,4.59825,3.735934,0.5,0.952380952380952,0.333333333333333,0.9375,-0.862316
"341",56,40,5.34042,5.34042,0,0,1,1,4.59825,4.480238,0.5,0.952380952380952,0.333333333333333,0.875,-0.118012
"342",56,24,5.34042,5.34042,0,0,1,1,4.59825,3.8752877,0.5,0.952380952380952,0.333333333333333,0.625,-0.7229623
"343",57,56,5.34042,5.34042,0,0,1,1,3.980148,4.59825,0.666666666666667,0.8125,0.5,0.952380952380952,0.618102
"344",57,59,5.34042,5.34042,0,0,1,1,3.980148,4.722318,0.666666666666667,0.8125,0.833333333333333,0.571428571428571,0.742169999999999
"345",57,61,5.34042,5.34042,0,0,1,1,3.980148,3.262187,0.666666666666667,0.8125,0.833333333333333,0.714285714285714,-0.717961
"346",57,49,5.34042,5.34042,0,0,1,1,3.980148,3.117832,0.666666666666667,0.8125,0.5,0.80952380952381,-0.862316
"347",57,41,5.34042,5.34042,0,0,1,1,3.980148,3.862136,0.666666666666667,0.8125,0.5,0.666666666666667,-0.118012
"348",57,25,5.34042,5.34042,0,0,1,1,3.980148,3.2571857,0.666666666666667,0.8125,0.5,0.380952380952381,-0.7229623
"349",58,59,5.34042,5.34042,0,0,1,1,5.34042,4.722318,0.666666666666667,0.875,0.833333333333333,0.571428571428571,-0.618102
"350",58,56,5.34042,5.34042,0,0,1,1,5.34042,4.59825,0.666666666666667,0.875,0.5,0.952380952380952,-0.74217
"351",58,62,5.34042,5.34042,0,0,1,1,5.34042,4.622459,0.666666666666667,0.875,0.833333333333333,0.857142857142857,-0.717961000000001
"352",58,50,5.34042,5.34042,0,0,1,1,5.34042,4.478104,0.666666666666667,0.875,0.5,0.857142857142857,-0.862316
"353",58,42,5.34042,5.34042,0,0,1,1,5.34042,5.222408,0.666666666666667,0.875,0.5,0.714285714285714,-0.118012
"354",58,26,5.34042,5.34042,0,0,1,1,5.34042,4.6174577,0.666666666666667,0.875,0.5,0.428571428571429,-0.7229623
"355",59,58,5.34042,5.34042,0,0,1,1,4.722318,5.34042,0.833333333333333,0.571428571428571,0.666666666666667,0.875,0.618102
"356",59,57,5.34042,5.34042,0,0,1,1,4.722318,3.980148,0.833333333333333,0.571428571428571,0.666666666666667,0.8125,-0.742169999999999
"357",59,63,5.34042,5.34042,0,0,1,1,4.722318,4.004357,0.833333333333333,0.571428571428571,1,0.5,-0.717960999999999
"358",59,51,5.34042,5.34042,0,0,1,1,4.722318,3.860002,0.833333333333333,0.571428571428571,0.666666666666667,0.625,-0.862315999999999
"359",59,43,5.34042,5.34042,0,0,1,1,4.722318,4.604306,0.833333333333333,0.571428571428571,0.666666666666667,0.4375,-0.118011999999999
"360",59,27,5.34042,5.34042,0,0,1,1,4.722318,3.9993557,0.833333333333333,0.571428571428571,0.666666666666667,0.1875,-0.722962299999999
"361",60,61,5.34042,5.34042,0,0,1,1,3.880289,3.262187,0.666666666666667,0.9375,0.833333333333333,0.714285714285714,-0.618101999999999
"362",60,62,5.34042,5.34042,0,0,1,1,3.880289,4.622459,0.666666666666667,0.9375,0.833333333333333,0.857142857142857,0.742169999999999
"363",60,56,5.34042,5.34042,0,0,1,1,3.880289,4.59825,0.666666666666667,0.9375,0.5,0.952380952380952,0.717961
"364",60,52,5.34042,5.34042,0,0,1,1,3.880289,3.017973,0.666666666666667,0.9375,0.5,0.904761904761905,-0.862316
"365",60,44,5.34042,5.34042,0,0,1,1,3.880289,3.762277,0.666666666666667,0.9375,0.5,0.761904761904762,-0.118012
"366",60,28,5.34042,5.34042,0,0,1,1,3.880289,3.1573267,0.666666666666667,0.9375,0.5,0.476190476190476,-0.7229623
"367",61,60,5.34042,5.34042,0,0,1,1,3.262187,3.880289,0.833333333333333,0.714285714285714,0.666666666666667,0.9375,0.618101999999999
"368",61,63,5.34042,5.34042,0,0,1,1,3.262187,4.004357,0.833333333333333,0.714285714285714,1,0.5,0.74217
"369",61,57,5.34042,5.34042,0,0,1,1,3.262187,3.980148,0.833333333333333,0.714285714285714,0.666666666666667,0.8125,0.717961
"370",61,53,5.34042,5.34042,0,0,1,1,3.262187,2.399871,0.833333333333333,0.714285714285714,0.666666666666667,0.6875,-0.862316
"371",61,45,5.34042,5.34042,0,0,1,1,3.262187,3.144175,0.833333333333333,0.714285714285714,0.666666666666667,0.5,-0.118012
"372",61,29,5.34042,5.34042,0,0,1,1,3.262187,2.5392247,0.833333333333333,0.714285714285714,0.666666666666667,0.25,-0.7229623
"373",62,63,5.34042,5.34042,0,0,1,1,4.622459,4.004357,0.833333333333333,0.857142857142857,1,0.5,-0.618101999999999
"374",62,60,5.34042,5.34042,0,0,1,1,4.622459,3.880289,0.833333333333333,0.857142857142857,0.666666666666667,0.9375,-0.742169999999999
"375",62,58,5.34042,5.34042,0,0,1,1,4.622459,5.34042,0.833333333333333,0.857142857142857,0.666666666666667,0.875,0.717961000000001
"376",62,54,5.34042,5.34042,0,0,1,1,4.622459,3.760143,0.833333333333333,0.857142857142857,0.666666666666667,0.75,-0.862315999999999
"377",62,46,5.34042,5.34042,0,0,1,1,4.622459,4.504447,0.833333333333333,0.857142857142857,0.666666666666667,0.5625,-0.118011999999999
"378",62,30,5.34042,5.34042,0,0,1,1,4.622459,3.8994967,0.833333333333333,0.857142857142857,0.666666666666667,0.3125,-0.722962299999999
"379",63,62,5.34042,5.34042,0,0,1,1,4.004357,4.622459,1,0.5,0.833333333333333,0.857142857142857,0.618101999999999
"380",63,61,5.34042,5.34042,0,0,1,1,4.004357,3.262187,1,0.5,0.833333333333333,0.714285714285714,-0.74217
"381",63,59,5.34042,5.34042,0,0,1,1,4.004357,4.722318,1,0.5,0.833333333333333,0.571428571428571,0.717960999999999
"382",63,55,5.34042,5.34042,0,0,1,1,4.004357,3.142041,1,0.5,0.833333333333333,0.428571428571429,-0.862316
"383",63,47,5.34042,5.34042,0,0,1,1,4.004357,3.886345,1,0.5,0.833333333333333,0.285714285714286,-0.118012000000001
"384",63,31,5.34042,5.34042,0,0,1,1,4.004357,3.2813947,1,0.5,0.833333333333333,0.142857142857143,-0.7229623
